num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
24,1464,4,2048,51200,256,1,1,1,0.0089,26.684,0.0023,123.808,0.0104,49.923
24,1488,4,2048,51200,256,1,1,1,0.0072,34.058,0.002,143.301,0.0102,52.71
24,1512,4,2048,51200,256,1,1,1,0.0087,29.003,0.0025,120.056,0.0128,42.906
24,1536,4,2048,51200,256,1,1,1,0.002,127.19,0.0023,136.008,0.0046,122.862
24,1560,4,2048,51200,256,1,1,1,0.0084,31.633,0.0026,124.204,0.0138,42.247
24,1584,4,2048,51200,256,1,1,1,0.0079,34.255,0.0019,173.329,0.0105,56.984
24,1608,4,2048,51200,256,1,1,1,0.0106,26.131,0.0026,131.502,0.0113,54.701
24,1632,4,2048,51200,256,1,1,1,0.0034,84.087,0.0023,149.978,0.0066,96.302
24,1656,4,2048,51200,256,1,1,1,0.0097,30.14,0.0026,136.066,0.0114,57.192
24,1680,4,2048,51200,256,1,1,1,0.008,37.02,0.0027,137.177,0.009,74.586
24,1704,4,2048,51200,256,1,1,1,0.0107,28.388,0.0028,136.818,0.0149,45.863
24,1728,4,2048,51200,256,1,1,1,0.0033,94.498,0.0028,141.023,0.0074,94.684
24,1752,4,2048,51200,256,1,1,1,0.009,35.377,0.003,136.131,0.0141,51.234
24,1776,4,2048,51200,256,1,1,1,0.0063,51.643,0.0027,154.711,0.0092,80.62
24,1800,4,2048,51200,256,1,1,1,0.0112,29.755,0.0028,150.854,0.0154,49.327
24,1824,4,2048,51200,256,1,1,1,0.004,84.293,0.0028,157.227,0.0075,103.189
24,1848,4,2048,51200,256,1,1,1,0.0112,31.138,0.0028,157.694,0.0127,62.652
24,1872,4,2048,51200,256,1,1,1,0.0078,45.33,0.0031,148.193,0.0097,84.192
24,1896,4,2048,51200,256,1,1,1,0.0104,34.866,0.0035,135.568,0.0128,65.382
24,1920,4,2048,51200,256,1,1,1,0.0038,96.242,0.0037,129.573,0.008,106.438
24,1944,4,2048,51200,256,1,1,1,0.0121,31.212,0.0031,161.222,0.0174,50.143
24,1968,4,2048,51200,256,1,1,1,0.0067,57.253,0.0034,147.533,0.0124,71.835
24,1992,4,2048,51200,256,1,1,1,0.0124,31.713,0.0031,167.554,0.017,53.812
24,2016,4,2048,51200,256,1,1,1,0.0047,85.349,0.0036,148.685,0.0074,126.189
24,2040,4,2048,51200,256,1,1,1,0.0109,37.416,0.0037,148.723,0.0178,53.561
24,2064,4,2048,51200,256,1,1,1,0.009,46.526,0.0039,142.243,0.0111,88.165
24,2088,4,2048,51200,256,1,1,1,0.0115,37.04,0.0039,146.445,0.0188,53.068
24,2112,4,2048,51200,256,1,1,1,0.0042,103.523,0.0037,156.291,0.0096,106.207
24,2136,4,2048,51200,256,1,1,1,0.0105,42.201,0.0042,140.858,0.0184,56.447
24,2160,4,2048,51200,256,1,1,1,0.0085,53.248,0.004,153.626,0.0113,94.006
24,2184,4,2048,51200,256,1,1,1,0.0141,32.633,0.0038,163.332,0.0188,57.683
24,2208,4,2048,51200,256,1,1,1,0.0045,103.039,0.0038,167.818,0.0095,116.305
24,2232,4,2048,51200,256,1,1,1,0.0123,38.662,0.0047,137.664,0.0154,73.403
24,2256,4,2048,51200,256,1,1,1,0.0087,55.783,0.0042,157.56,0.0145,79.384
24,2280,4,2048,51200,256,1,1,1,0.011,44.98,0.0056,121.499,0.0158,74.578
24,2304,4,2048,51200,256,1,1,1,0.0046,108.639,0.0047,149.108,0.0102,117.23
24,2328,4,2048,51200,256,1,1,1,0.0121,42.422,0.004,175.858,0.0195,62.682
24,2352,4,2048,51200,256,1,1,1,0.0095,54.515,0.0048,151.731,0.0151,82.549
24,2376,4,2048,51200,256,1,1,1,0.0115,45.874,0.005,149.268,0.0151,84.046
24,2400,4,2048,51200,256,1,1,1,0.0064,83.537,0.005,151.958,0.0096,134.811
24,2424,4,2048,51200,256,1,1,1,0.0125,43.677,0.0052,147.391,0.0195,67.534
24,2448,4,2048,51200,256,1,1,1,0.0075,74.22,0.0055,143.404,0.0168,79.775
24,2472,4,2048,51200,256,1,1,1,0.0101,56.25,0.0059,136.547,0.0194,70.565
24,2496,4,2048,51200,256,1,1,1,0.0046,124.4,0.0047,172.776,0.0106,131.374
24,2520,4,2048,51200,256,1,1,1,0.0119,49.086,0.0063,132.678,0.0159,89.27
24,2544,4,2048,51200,256,1,1,1,0.0092,64.35,0.0051,167.644,0.016,90.205
24,2568,4,2048,51200,256,1,1,1,0.0104,58.279,0.0064,135.08,0.0222,66.247
24,2592,4,2048,51200,256,1,1,1,0.0061,101.105,0.0055,158.697,0.0124,120.496
24,2616,4,2048,51200,256,1,1,1,0.012,52.022,0.0058,155.126,0.0163,93.386
24,2640,4,2048,51200,256,1,1,1,0.0106,59.966,0.0062,147.588,0.0149,103.606
24,2664,4,2048,51200,256,1,1,1,0.0119,53.948,0.006,155.212,0.0168,93.946
24,2688,4,2048,51200,256,1,1,1,0.0059,111.651,0.0066,144.429,0.0139,114.819
24,2712,4,2048,51200,256,1,1,1,0.0107,61.816,0.0069,139.714,0.0217,75.177
24,2736,4,2048,51200,256,1,1,1,0.0095,71.262,0.0059,166.992,0.0163,101.732
24,2760,4,2048,51200,256,1,1,1,0.0154,44.321,0.006,165.949,0.0225,74.65
24,2784,4,2048,51200,256,1,1,1,0.0059,118.388,0.0058,175.111,0.0114,149.481
24,2808,4,2048,51200,256,1,1,1,0.0128,55.074,0.0072,143.193,0.019,91.434
24,2832,4,2048,51200,256,1,1,1,0.0103,69.333,0.008,130.834,0.0187,94.502
24,2856,4,2048,51200,256,1,1,1,0.0112,64.837,0.0081,132.766,0.0185,96.922
24,2880,4,2048,51200,256,1,1,1,0.0059,124.173,0.0078,139.731,0.0147,123.988
24,2904,4,2048,51200,256,1,1,1,0.0148,50.35,0.0065,170.231,0.026,71.399
24,2928,4,2048,51200,256,1,1,1,0.0115,66.216,0.0058,193.747,0.02,94.161
24,2952,4,2048,51200,256,1,1,1,0.0143,53.889,0.0074,154.808,0.02,95.456
24,2976,4,2048,51200,256,1,1,1,0.0073,106.349,0.0072,160.67,0.013,148.893
24,3000,4,2048,51200,256,1,1,1,0.0144,54.999,0.0077,152.872,0.0205,96.179
24,3024,4,2048,51200,256,1,1,1,0.012,67.013,0.0095,126.368,0.0225,88.854
24,3048,4,2048,51200,256,1,1,1,0.0133,61.017,0.008,151.698,0.0261,77.718
24,3072,4,2048,51200,256,1,1,1,0.0054,151.967,0.007,176.081,0.0154,134.184
24,3096,4,2048,51200,256,1,1,1,0.0171,48.799,0.0069,182.289,0.0267,78.393
24,3120,4,2048,51200,256,1,1,1,0.011,77.352,0.0078,162.971,0.018,117.75
24,3144,4,2048,51200,256,1,1,1,0.0169,50.961,0.0093,138.769,0.022,98.021
24,3168,4,2048,51200,256,1,1,1,0.0086,101.425,0.0077,171.388,0.0186,117.22
24,3192,4,2048,51200,256,1,1,1,0.017,51.939,0.0099,135.29,0.0224,98.936
24,3216,4,2048,51200,256,1,1,1,0.0116,76.898,0.0081,168.198,0.0223,100.846
24,3240,4,2048,51200,256,1,1,1,0.0142,63.887,0.0113,121.704,0.0232,98.166
